codIBGE,municipio,ano,UF,expecvida,AmpT,Tmax,Tmin,homicidios,mortinf,acidtrans,renda_pc,indgini,razao_renda,IDHM,lnexpecvida,lnAmpT,lnTmax,lnTmin,lnrenda_pc,d1990,d2000,d2010,regiao
4305108,Caxias do Sul,1990,RS,70.34,17.8,26.5,8.7,0,18.42,25.78,740.85,0.47,10.7,807,4.25334062704584,2.87919845729804,3.27714473299218,2.16332302566054,6.60779817565474,1,0,0,Sul
4305108,Caxias do Sul,2000,RS,74.1,19.7,25.9,6.2,16.08,15.4,17.71,967.79,0.51,13.24,705,4.30541553230204,2.98061863574394,3.25424296870549,1.82454929205105,6.87501512159246,0,1,0,Sul
4305108,Caxias do Sul,2010,RS,76.58,19.2,28,8.8,28.57,11.19,18.22,1253.93,0.48,11.56,782,4.33833594604915,2.95491027903374,3.3322045101752,2.17475172148416,7.13403789826318,0,0,1,Sul
4306106,Cruz Alta,1990,RS,69.04,21.3,30.5,9.2,0,22.25,15.99,465.53,0.59,20.78,795,4.23468604677517,3.05870707271538,3.41772668361337,2.21920348405499,6.14317654147188,1,0,0,Sul
4306106,Cruz Alta,2000,RS,73.4,24.5,29.9,5.4,11.28,16.1,11.66,681.02,0.59,20.66,679,4.29592393562047,3.19867311755068,3.39785848039664,1.68639895357023,6.52359167429389,0,1,0,Sul
4306106,Cruz Alta,2010,RS,76.49,22.5,30.9,8.4,29.63,11.6,28.07,871.81,0.53,15.59,0.75,4.33716001333377,3.11351530921037,3.4307561839037,2.12823170584927,6.77057151025927,0,0,1,Sul
4306908,Encruzilhada do Sul,1990,RS,66.66,21.5,29.2,7.7,9.31,27.04,9.31,292.4,0.6,24.1,646,4.19960507287959,3.06805293513362,3.37416870927424,2.04122032885964,5.67812272787562,1,0,0,Sul
4306908,Encruzilhada do Sul,2000,RS,71.78,23.5,29.3,5.8,12.33,18.8,16.62,430.96,0.58,20.04,551,4.27360588571946,3.15700042115011,3.37758751602302,1.75785791755237,6.06601527837228,0,1,0,Sul
4306908,Encruzilhada do Sul,2010,RS,77.5,21.8,30.1,8.3,23.96,9.6,31.94,539,0.52,15.09,657,4.3502779363593,3.08190996979504,3.40452517175483,2.11625551480255,6.289715570909,0,0,1,Sul
4310009,Ibirubá,1990,RS,67.3,24.6,31.5,6.9,11.22,21.26,16.84,456.96,0.54,16.04,791,4.20916023665068,3.20274644293832,3.44998754583159,1.93152141160321,6.12459585971116,1,0,0,Sul
4310009,Ibirubá,2000,RS,73.4,25.2,30.1,4.9,0,17.2,21.09,765.28,0.59,20.18,674,4.29592393562047,3.22684399451738,3.40452517175483,1.58923520511658,6.64024177993199,0,1,0,Sul
4310009,Ibirubá,2010,RS,75.88,22.2,30.3,8.1,10.15,11.6,30.44,1062.3,0.49,11.74,765,4.32915314506681,3.10009228887823,3.41114771251532,2.09186406167839,6.96819164778597,0,0,1,Sul
4310504,Iraí,1990,RS,65.46,24.6,33.8,9.2,0,25.4,69.07,323.96,0.61,25.03,643,4.18143926907303,3.20274644293832,3.52046080248897,2.21920348405499,5.78062005138079,1,0,0,Sul
4310504,Iraí,2000,RS,72.23,26.9,32.6,5.7,0,18.1,31.85,493.62,0.64,29.5,595,4.27985547206276,3.29212628660779,3.48431228837266,1.7404661748405,6.20176599040889,0,1,0,Sul
4310504,Iraí,2010,RS,74.12,23.9,33.6,9.7,36.39,14,NA,564.49,0.54,17.43,691,4.30568540141716,3.17387845893747,3.51452606696916,2.27212588550934,6.33592266864096,0,0,1,Sul
4311304,Lagoa Vermelha,1990,RS,65.7,NA,NA,NA,0,21.21,13.92,325.77,0.56,18.47,657,4.18509892549057,NA,NA,NA,5.78619161089692,1,0,0,Sul
4311304,Lagoa Vermelha,2000,RS,67.49,23.3,27.4,4.1,19.75,16,17.58,512.76,0.56,17.49,0.65,4.21197943875532,3.14845336057165,3.31054301339402,1.41098697371026,6.23980789944393,0,1,0,Sul
4311304,Lagoa Vermelha,2010,RS,78.1,20.3,28.2,7.9,28.48,9.6,42.71,771.47,0.5,13.12,738,4.35799005684564,3.01062088604774,3.33932197794407,2.06686275947298,6.64829778575876,0,0,1,Sul
4313409,Novo Hamburgo,1990,RS,68.94,21.7,31.4,9.7,0,21.49,36.47,613.52,0.53,14.87,0.8,4.23323656108872,3.07731226054641,3.44680789291421,2.27212588550934,6.4192128634566,1,0,0,Sul
4313409,Novo Hamburgo,2000,RS,70.11,NA,NA,NA,27.03,14.8,20.37,770.02,0.54,16.02,671,4.25006543721888,NA,NA,NA,6.64641648853638,0,1,0,Sul
4313409,Novo Hamburgo,2010,RS,76.11,NA,NA,NA,25.42,12.26,24.19,1011.62,0.53,14.39,747,4.3321796622793,NA,NA,NA,6.91930828526071,0,0,1,Sul
4314100,Passo Fundo,1990,RS,66.29,21.1,29.1,8,0,23.63,25.79,545.05,0.56,18.08,0.79,4.1940390562533,3.04927304048202,3.37073817417745,2.07944154167984,6.30087753357437,1,0,0,Sul
4314100,Passo Fundo,2000,RS,68.5,23.4,28.5,5.1,18.07,16.8,17.48,803.71,0.58,20,701,4.22683374526818,3.15273602236366,3.3499040872746,1.62924053973028,6.68923850759492,0,1,0,Sul
4314100,Passo Fundo,2010,RS,75.95,21.1,29.4,8.3,30.75,11.73,22.26,1068.95,0.52,14.28,776,4.33007522904178,3.04927304048202,3.38099467434464,2.11625551480255,6.97443213724642,0,0,1,Sul
4314407,Pelotas,1990,RS,69.15,21.9,29.4,7.5,10.3,21,7.21,504.76,0.59,21.03,792,4.23627805811077,3.08648663682246,3.38099467434464,2.01490302054226,6.22408306878471,1,0,0,Sul
4314407,Pelotas,2000,RS,71.59,21.7,29,7.3,6.38,19.09,24.19,685.88,0.59,21.21,0.66,4.27095539940809,3.07731226054641,3.36729582998647,1.98787434815435,6.53070268531065,0,1,0,Sul
4314407,Pelotas,2010,RS,75.64,21.1,29.3,8.2,10.74,12.39,21.78,894.35,0.54,16.32,739,4.32598524379026,3.04927304048202,3.37758751602302,2.10413415427021,6.79609719743925,0,0,1,Sul
4314902,Porto Alegre,1990,RS,69.87,21.6,31,9.4,0,21.12,20.9,1021.93,0.57,19.73,825,4.24663637256436,3.07269331469012,3.43398720448515,2.24070968927596,6.9294482752672,1,0,0,Sul
4314902,Porto Alegre,2000,RS,71.48,23.3,30.6,7.3,29.45,16.04,15.51,1399.5,0.6,25.02,744,4.26941769029123,3.14845336057165,3.42100000895834,1.98787434815435,7.24387030895551,0,1,0,Sul
4314902,Porto Alegre,2010,RS,76.42,22.4,32.4,10,32.4,11.6,13.2,1758.27,0.6,23.68,805,4.33624444201875,3.10906095886099,3.47815842279828,2.30258509299405,7.47208565007011,0,0,1,Sul
4315602,Rio Grande,1990,RS,66.43,19.7,28.1,8.4,0,23.63,22.04,458.75,0.54,15.7,772,4.19614876167715,2.98061863574394,3.3357695763397,2.12823170584927,6.12850539936878,1,0,0,Sul
4315602,Rio Grande,2000,RS,68.63,22.1,29.7,7.6,11.58,14.14,17.89,631.79,0.56,18.02,652,4.22872975692054,3.09557760852371,3.39114704580865,2.02814824729229,6.44855706044912,0,1,0,Sul
4315602,Rio Grande,2010,RS,76.66,19.4,28.8,9.4,12.92,10.6,18.38,859.2,0.51,14.07,744,4.33938005995241,2.96527306606928,3.3603753871419,2.24070968927596,6.7560017237546,0,0,1,Sul
4317301,Santa Vitória do Palmar,1990,RS,65.07,21.5,28.7,7.2,5.8,31.42,2.9,452.69,0.61,23.03,759,4.17546361350689,3.06805293513362,3.35689712276558,1.97408102602201,6.11520756451382,1,0,0,Sul
4317301,Santa Vitória do Palmar,2000,RS,68.63,21.6,28.1,6.5,14.74,20.8,23.58,540.34,0.8,63.94,626,4.22872975692054,3.07269331469012,3.3357695763397,1.87180217690159,6.29219857105438,0,1,0,Sul
4317301,Santa Vitória do Palmar,2010,RS,76.66,20.4,28.1,7.7,22.13,10.6,25.29,657.76,0.54,15.82,712,4.33938005995241,3.01553490085017,3.3357695763397,2.04122032885964,6.48884012314957,0,0,1,Sul
4318903,São Luiz Gonzaga,1990,RS,67.13,23.4,33.4,10,0,25.83,12,359.76,0.61,24.02,0.73,4.20663103795066,3.15273602236366,3.50855589998265,2.30258509299405,5.88543714246245,1,0,0,Sul
4318903,São Luiz Gonzaga,2000,RS,73.36,25.8,32.8,7,24.83,21,26.78,507.06,0.55,17.55,634,4.29537882794821,3.25037449192757,3.4904285153901,1.94591014905531,6.22862933978445,0,1,0,Sul
4318903,São Luiz Gonzaga,2010,RS,76.31,23,32.8,9.8,28.35,11.1,34.03,698.77,0.5,12.87,741,4.33480399130154,3.13549421592915,3.4904285153901,2.28238238567653,6.54932164659994,0,0,1,Sul
4321501,Torres,1990,RS,66.72,17.2,27.2,10,0,19.8,18.68,476.87,0.59,21.05,742,4.20050475805049,2.84490938381941,3.30321697330195,2.30258509299405,6.16724391705584,1,0,0,Sul
4321501,Torres,2000,RS,74.04,19.1,27.3,8.2,12.72,12.7,25.44,631.08,0.52,14.08,681,4.3046054877053,2.94968833505258,3.30688670219091,2.10413415427021,6.44743263738925,0,1,0,Sul
4321501,Torres,2010,RS,76.73,19,29.8,10.8,14.14,11.3,28.27,853.62,0.47,10.69,762,4.34029276618957,2.94443897916644,3.39450839351136,2.37954613413017,6.74948612989113,0,0,1,Sul
4322400,Uruguaiana,1990,RS,64.47,18.9,32.4,13.5,0,23.9,28.95,465.95,0.58,19.59,0.77,4.16619999932253,2.9391619220656,3.47815842279828,2.60268968544438,6.14407833223166,1,0,0,Sul
4322400,Uruguaiana,2000,RS,70.21,29.2,32.5,3.3,16.25,16,4.78,579.65,0.59,22.1,663,4.25149075102916,3.37416870927424,3.48124008933569,1.19392246847243,6.36242447311641,0,1,0,Sul
4322400,Uruguaiana,2010,RS,76.8,24.1,31.7,7.6,12.5,11.75,16.4,714.26,0.57,18.58,744,4.34120464015363,3.18221184049661,3.45631668088323,2.02814824729229,6.57124704171291,0,0,1,Sul
5000203,Água Clara,1990,MS,67.56,NA,NA,NA,0,31.82,30.59,292.22,0.46,10.52,619,4.2130160919396,NA,NA,NA,5.67750694324394,1,0,0,Centro Oeste
5000203,Água Clara,2000,MS,71.27,NA,NA,NA,61.92,22.06,97.81,513.9,0.57,17.64,534,4.26647548151378,NA,NA,NA,6.24202869399818,0,1,0,Centro Oeste
5000203,Água Clara,2010,MS,74.4,NA,NA,NA,40.84,18.8,15.21,642.97,0.5,12.4,0.67,4.30945594183905,NA,NA,NA,6.46609806685058,0,0,1,Centro Oeste
5001102,Aquidauana,1990,MS,66.84,NA,NA,NA,0,34.1,17.79,329.49,0.61,22.18,663,4.20230170372719,NA,NA,NA,5.79754600446836,1,0,0,Centro Oeste
5001102,Aquidauana,2000,MS,68.22,NA,NA,NA,31.4,27.04,10.08,485.81,0.64,29.08,556,4.2227377769905,NA,NA,NA,6.18581760095893,0,1,0,Centro Oeste
5001102,Aquidauana,2010,MS,75.39,NA,NA,NA,10.76,17.1,21.55,585.62,0.56,17.73,688,4.32267464022361,NA,NA,NA,6.37267111506937,0,0,1,Centro Oeste
5003207,Corumbá,1990,MS,67.69,NA,NA,NA,12.44,31.41,12.44,356.56,0.6,22.71,702,4.21493845852052,NA,NA,NA,5.8765025286383,1,0,0,Centro Oeste
5003207,Corumbá,2000,MS,71.35,21.7,35.2,13.5,32.58,21.86,7.25,451.78,0.61,24.49,584,4.26759734392285,3.07731226054641,3.56104608260405,2.60268968544438,6.11319533567913,0,1,0,Centro Oeste
5003207,Corumbá,2010,MS,75.06,20.6,36.6,16,22.72,17.75,8.06,627.1,0.55,17.44,0.7,4.31828779370688,3.02529107579554,3.60004824040732,2.77258872223978,6.44110601754898,0,0,1,Centro Oeste
5003306,Coxim,1990,MS,67.68,NA,NA,NA,11.92,31.45,26.83,305.26,0.56,17.78,633,4.21479071529797,NA,NA,NA,5.72116387248698,1,0,0,Centro Oeste
5003306,Coxim,2000,MS,71.2,NA,NA,NA,9.47,22.25,22.25,596.29,0.67,30.46,607,4.26549281841793,NA,NA,NA,6.39072712590627,0,1,0,Centro Oeste
5003306,Coxim,2010,MS,75.17,NA,NA,NA,6.11,17.5,30.74,703.01,0.51,13.78,703,4.31975221518938,NA,NA,NA,6.55537111646056,0,0,1,Centro Oeste
5003702,Dourados,1990,MS,67.76,NA,NA,NA,0,31.19,30.15,442.68,0.58,19.85,0.76,4.2159720503438,NA,NA,NA,6.09284716139658,1,0,0,Centro Oeste
5003702,Dourados,2000,MS,70.49,26.5,32.8,6.3,33.08,24.15,29.02,615.48,0.61,23.17,636,4.25547085578578,3.27714473299218,3.4904285153901,1.84054963339749,6.42240245118918,0,1,0,Centro Oeste
5003702,Dourados,2010,MS,75.59,NA,NA,NA,39.56,17,35.15,866.4,0.52,14.33,747,4.32532399930409,NA,NA,NA,6.76434669568678,0,0,1,Centro Oeste
5004700,Ivinhema,1990,MS,64.71,NA,NA,NA,0,41.42,33.92,260.49,0.51,13.52,561,4.16991574906917,NA,NA,NA,5.56256447274066,1,0,0,Centro Oeste
5004700,Ivinhema,2000,MS,68.18,24.5,34.5,10,22.51,25.09,27.01,397.05,0.53,14.57,0.59,4.22215126670976,3.19867311755068,3.54095932403731,2.30258509299405,5.98406221734122,0,1,0,Centro Oeste
5004700,Ivinhema,2010,MS,75.98,NA,NA,NA,13.18,16.1,43.94,685.17,0.48,11.28,0.72,4.33047014775948,NA,NA,NA,6.52966698265434,0,0,1,Centro Oeste
5006309,Paranaíba,1990,MS,66.72,NA,NA,NA,0,34.47,29.21,423.82,0.6,21.86,0.73,4.20050475805049,NA,NA,NA,6.04930883679242,1,0,0,Centro Oeste
5006309,Paranaíba,2000,MS,70.15,24.1,34.9,10.8,17.76,25.14,12.68,572.01,0.62,23.43,591,4.25063580654847,3.18221184049661,3.55248682920838,2.37954613413017,6.34915647374446,0,1,0,Centro Oeste
5006309,Paranaíba,2010,MS,74.38,18.3,32.7,14.4,7.33,18.9,36.63,738.58,0.49,12.7,721,4.30918708849692,2.90690105984738,3.48737507790321,2.66722820658195,6.60472942379568,0,0,1,Centro Oeste
5006606,Ponta Porã,1990,MS,69.13,NA,NA,NA,0,29.64,34.21,493.02,0.62,25.38,0.76,4.23598878995717,NA,NA,NA,6.20054974117115,1,0,0,Centro Oeste
5006606,Ponta Porã,2000,MS,71.42,24,31.6,7.6,47.99,21.69,19.19,516.27,0.62,24.86,0.6,4.2685779421663,3.17805383034795,3.45315712059287,2.02814824729229,6.24662988444493,0,1,0,Centro Oeste
5006606,Ponta Porã,2010,MS,73.73,20.6,31.2,10.6,57.99,20.1,49.16,653.36,0.6,21.78,701,4.30040977200156,3.02529107579554,3.44041809481544,2.36085400111802,6.48212827905002,0,0,1,Centro Oeste
5007695,São Gabriel do Oeste,1990,MS,64.3,NA,NA,NA,0,35.75,66.48,587.89,0.67,31.16,756,4.16355963124357,NA,NA,NA,6.37653985556802,1,0,0,Centro Oeste
5007695,São Gabriel do Oeste,2000,MS,71.47,NA,NA,NA,17.38,21.55,29.01,839.53,0.68,33.3,658,4.26927778123189,NA,NA,NA,6.73284221143598,0,1,0,Centro Oeste
5007695,São Gabriel do Oeste,2010,MS,76.01,NA,NA,NA,4.42,16.1,31,855.21,0.54,15.03,729,4.33086491057795,NA,NA,NA,6.75134705281366,0,0,1,Centro Oeste
5008305,Três Lagoas,1990,MS,65.17,NA,NA,NA,7.33,39.75,14.67,410.75,0.53,15.3,719,4.17699924034429,NA,NA,NA,6.01798475691738,1,0,0,Centro Oeste
5008305,Três Lagoas,2000,MS,70.8,23.4,35.5,12.1,22.18,23.32,12.15,575.14,0.56,17.51,0.63,4.25985900069967,3.15273602236366,3.56953269648137,2.4932054526027,6.3546134894222,0,1,0,Centro Oeste
5008305,Três Lagoas,2010,MS,75.91,NA,NA,NA,34.72,15.76,35.68,863.66,0.51,12.9,744,4.32954842802868,NA,NA,NA,6.76117917283681,0,0,1,Centro Oeste
5102504,Cáceres,1990,MT,61.58,19,33.7,14.7,0,32.23,12.9,271.34,0.55,16.97,0.58,4.12033714249635,2.94443897916644,3.51749783735832,2.68784749378469,5.60337264705716,1,0,0,Centro Oeste
5102504,Cáceres,2000,MT,66.35,20.8,34.1,13.3,33.94,25.29,21.49,442.8,0.61,23.44,586,4.19494376077822,3.03495298670727,3.52929738428947,2.58776403522771,6.09311820083448,0,1,0,Centro Oeste
5102504,Cáceres,2010,MT,73.76,22.8,36.3,13.5,15.55,17.4,23.33,590.43,0.53,15.02,708,4.30081657924834,3.1267605359604,3.5918177412708,2.60268968544438,6.38085108500346,0,0,1,Centro Oeste
5103379,Cotriguaçu,1990,MT,67.67,NA,33.3,NA,0,29.96,NA,241.43,0.45,9.65,NA,4.21464295024413,NA,3.5055573969864,NA,5.48657957600406,1,0,0,Centro Oeste
5103379,Cotriguaçu,2000,MT,68.7,14.3,34.5,20.2,80.51,29.08,121.51,301.98,0.62,28.76,0.47,4.2297491992283,2.66025953726586,3.54095932403731,3.00568260440716,5.71036079001632,0,1,0,Centro Oeste
5103379,Cotriguaçu,2010,MT,74.51,NA,NA,NA,26.08,16.1,13.04,387.24,0.57,24.97,601,4.31093334456564,NA,NA,NA,5.95904465585187,0,0,1,Centro Oeste
5103403,Cuiabá,1990,MT,66.31,17.9,34.9,17,12.41,26.47,12.41,615.55,0.59,22.19,784,4.19434071538078,2.88480071284671,3.55248682920838,2.83321334405622,6.42251617709362,1,0,0,Centro Oeste
5103403,Cuiabá,2000,MT,69.06,20,35.5,15.5,63.91,23.57,25.35,882.97,0.63,27.64,692,4.23497569196185,2.99573227355399,3.56953269648137,2.7408400239252,6.78329122494186,0,1,0,Centro Oeste
5103403,Cuiabá,2010,MT,75.01,21.9,38,16.1,38.65,15.49,34.15,1161.49,0.59,20.14,785,4.31762143798155,3.08648663682246,3.63758615972639,2.77881927199042,7.05745894261679,0,0,1,Centro Oeste
5103502,Diamantino,1990,MT,67.47,19.2,34.9,15.7,0,23.65,NA,543.29,0.66,29.22,772,4.21168305463933,2.95491027903374,3.55248682920838,2.75366071235426,6.2976432473509,1,0,0,Centro Oeste
5103502,Diamantino,2000,MT,71.12,20.1,35.3,15.2,26.2,22.39,54.85,598.97,0.65,30.07,636,4.26436859120565,3.00071981506503,3.56388296393925,2.72129542785223,6.39521151338878,0,1,0,Centro Oeste
5103502,Diamantino,2010,MT,74.87,22.8,38,15.2,43.23,15.6,67.23,681.66,0.47,11.03,718,4.31575327624259,3.1267605359604,3.63758615972639,2.72129542785223,6.52453099980987,0,0,1,Centro Oeste
5105606,Matupá,1990,MT,61.03,13.6,32.4,18.8,9.78,34.95,58.7,503.3,0.62,24.04,732,4.1113655465564,2.61006979274201,3.47815842279828,2.9338568698359,6.22118641378231,1,0,0,Centro Oeste
5105606,Matupá,2000,MT,67.63,20.2,35.4,15.2,8.63,31.65,17.26,500.02,0.62,25.5,564,4.21405167158685,3.00568260440716,3.56671182013973,2.72129542785223,6.21464809762221,0,1,0,Centro Oeste
5105606,Matupá,2010,MT,74.46,21.4,37.3,15.9,41.36,16.2,34.46,649.23,0.55,17.84,716,4.31026206844457,3.06339092202781,3.61899332664977,2.76631910922619,6.47578704529364,0,0,1,Centro Oeste
5106257,Nova Xavantina,1990,MT,65.34,19.3,35.7,16.4,0,29.16,32.42,321.34,0.56,19.22,633,4.17960440617292,2.96010509591084,3.57515068878559,2.79728133483015,5.77249975261519,1,0,0,Centro Oeste
5106257,Nova Xavantina,2000,MT,69.1,22.7,35.5,12.8,25.44,27.9,27.34,473.72,0.58,18.86,587,4.23555473077362,3.12236492448736,3.56953269648137,2.54944517092557,6.16061642985329,0,1,0,Centro Oeste
5106257,Nova Xavantina,2010,MT,73,26,38.9,12.9,9.95,18.6,19.88,674.44,0.53,15.05,704,4.29045944114839,3.25809653802148,3.6609942506244,2.55722731136763,6.51388271690978,0,0,1,Centro Oeste
5107602,Rondonópolis,1990,MT,65.16,NA,NA,NA,0,29.64,15,449.33,0.58,19.97,753,4.17684578373384,NA,NA,NA,6.107757584379,1,0,0,Centro Oeste
5107602,Rondonópolis,2000,MT,70.67,22.7,35.8,13.1,36.97,23.57,29.16,599.66,0.58,19.93,638,4.25802115470276,3.12236492448736,3.57794789340665,2.57261223020711,6.39636282793324,0,1,0,Centro Oeste
5107602,Rondonópolis,2010,MT,74.37,24.6,38.8,14.2,37.99,16.4,50.45,843.62,0.52,13.88,755,4.30905263471521,3.20274644293832,3.65842024662923,2.65324196460721,6.73770215624204,0,0,1,Centro Oeste
5107305,São José do Rio Claro,1990,MT,67.75,22.3,33.6,11.3,0,24.7,NA,499.72,0.57,17.94,687,4.21582445975981,3.10458667846607,3.51452606696916,2.42480272571829,6.21404794156363,1,0,0,Centro Oeste
5107305,São José do Rio Claro,2000,MT,70.71,21.8,35,13.2,7.65,23.46,38.24,496.75,0.58,19.21,562,4.25858700561615,3.08190996979504,3.55534806148941,2.58021682959233,6.20808688143193,0,1,0,Centro Oeste
5107305,São José do Rio Claro,2010,MT,75.47,26.5,38,11.5,34.23,14.6,39.93,580.99,0.48,11.45,682,4.32373522629678,3.27714473299218,3.63758615972639,2.4423470353692,6.36473354499983,0,0,1,Centro Oeste
5201702,Aragarças,1990,GO,61.07,20,34.9,14.9,0,31.09,7.28,253.83,0.47,10.65,594,4.11202074723504,2.99573227355399,3.55248682920838,2.70136121295141,5.53666475160452,1,0,0,Centro Oeste
5201702,Aragarças,2000,GO,68.72,22.8,38.6,15.8,5.87,25,17.6,376.09,0.52,14.08,594,4.230040277676,3.1267605359604,3.65325227647079,2.76000994003292,5.92982847644958,0,1,0,Centro Oeste
5201702,Aragarças,2010,GO,74.82,23.4,38.4,15,26.83,13.4,26.85,600.03,0.45,9.76,732,4.31508522892,3.15273602236366,3.64805745959368,2.70805020110221,6.39697965396619,0,0,1,Centro Oeste
5205109,Catalão,1990,GO,67.02,16.1,30.1,14,3.66,23.73,27.51,389.29,0.56,17.17,727,4.20499108230916,2.77881927199042,3.40452517175483,2.63905732961526,5.96432456715574,1,0,0,Centro Oeste
5205109,Catalão,2000,GO,74.13,18.9,32.4,13.5,13.61,19.9,37.76,600.38,0.55,16.7,662,4.30582030866863,2.9391619220656,3.47815842279828,2.60268968544438,6.39756278807856,0,1,0,Centro Oeste
5205109,Catalão,2010,GO,74.12,18.2,32.4,14.2,9.07,13.02,29.47,959.4,0.51,12.81,766,4.30568540141716,2.90142159408275,3.47815842279828,2.65324196460721,6.86630808906796,0,0,1,Centro Oeste
5208004,Formosa,1990,GO,63.83,14.4,29.1,14.7,0,25.95,39.69,405.06,0.65,28.84,723,4.15622329926797,2.66722820658195,3.37073817417745,2.68784749378469,6.00403520428183,1,0,0,Centro Oeste
5208004,Formosa,2000,GO,68.81,17.5,31.5,14,39.59,23.6,22.27,466.29,0.61,25.55,598,4.23134908321439,2.86220088092947,3.44998754583159,2.63905732961526,6.14480775816292,0,1,0,Centro Oeste
5208004,Formosa,2010,GO,76.14,16.5,31,14.5,47.11,10.26,30.42,732.24,0.56,17.68,744,4.33257375095435,2.80336038090653,3.43398720448515,2.67414864942653,6.59610832907652,0,0,1,Centro Oeste
5208608,Goianésia,1990,GO,65.2,18,31.9,13.9,0,28.21,29.86,305.77,0.52,13.93,632,4.17745946893261,2.89037175789616,3.4626060097908,2.63188884013665,5.722833185347,1,0,0,Centro Oeste
5208608,Goianésia,2000,GO,68.34,19,34.3,15.3,11.88,27.1,27.71,401.84,0.53,14.53,571,4.22449524668715,2.94443897916644,3.53514535417189,2.72785282839839,5.99605399944179,0,1,0,Centro Oeste
5208608,Goianésia,2010,GO,75.39,NA,NA,NA,32.99,12.6,61.03,701.38,0.47,10.45,727,4.32267464022361,NA,NA,NA,6.55304982289976,0,0,1,Centro Oeste
5208707,Goiânia,1990,GO,68.06,20,32.3,12.3,0,22.68,40.01,693.72,0.57,19.16,797,4.22038966907276,2.99573227355399,3.47506723022861,2.50959926237837,6.54206842088239,1,0,0,Centro Oeste
5208707,Goiânia,2000,GO,70.06,20,33.7,13.7,21.66,20.79,31.11,1001.94,0.61,23.27,715,4.24935201776934,2.99573227355399,3.51749783735832,2.61739583283408,6.9096933996124,0,1,0,Centro Oeste
5208707,Goiânia,2010,GO,75.28,20.6,35.9,15.3,30.33,13.11,31.01,1348.55,0.58,19.28,799,4.32121449527712,3.02529107579554,3.58073729549423,2.72785282839839,7.20678522012748,0,0,1,Centro Oeste
5208806,Goianira,1990,GO,67.62,NA,NA,NA,0,29.63,23.26,233.13,0.44,9.65,582,4.21390379727974,NA,NA,NA,5.45159623788926,1,0,0,Centro Oeste
5208806,Goianira,2000,GO,69.14,NA,NA,NA,8.19,28.6,24.58,365.72,0.47,10.86,566,4.23613343449348,NA,NA,NA,5.90186801329623,0,1,0,Centro Oeste
5208806,Goianira,2010,GO,74.87,NA,NA,NA,40.38,13.3,23.07,529.59,0.39,7.37,694,4.31575327624259,NA,NA,NA,6.2721031222693,0,0,1,Centro Oeste
5208905,Goiás,1990,GO,62.54,16.6,33.8,17.2,0,32.4,21.6,297.79,0.57,18.42,634,4.13580635202969,2.8094026953625,3.52046080248897,2.84490938381941,5.69638854010249,1,0,0,Centro Oeste
5208905,Goiás,2000,GO,67.29,17.8,34.6,16.8,3.59,25.7,14.35,392.11,0.52,13.85,563,4.20901163720023,2.87919845729804,3.54385368206368,2.82137888640921,5.97154241267111,0,1,0,Centro Oeste
5208905,Goiás,2010,GO,73.27,21.3,39,17.7,11.92,17.5,39.72,674.54,0.52,14.51,709,4.29415124817187,3.05870707271538,3.66356164612965,2.87356463957978,6.51403097707699,0,0,1,Centro Oeste
5210109,Ipameri,1990,GO,67.02,17.6,30.2,12.6,4.8,26.84,28.85,312.38,0.53,14.89,654,4.20499108230916,2.86789890204411,3.40784192438082,2.53369681395743,5.74422039542958,1,0,0,Centro Oeste
5210109,Ipameri,2000,GO,68.72,20.6,32.8,12.2,8.6,26.3,34.39,420.49,0.48,11.79,574,4.230040277676,3.02529107579554,3.4904285153901,2.50143595173921,6.04142069791738,0,1,0,Centro Oeste
5210109,Ipameri,2010,GO,74.39,20.4,32.8,12.4,7.94,14,95.29,666.96,0.49,12.25,701,4.30932152420325,3.01553490085017,3.4904285153901,2.51769647261099,6.50273007410236,0,0,1,Centro Oeste
5211503,Itumbiara,1990,GO,64.1,20,33.1,13.1,0,22.68,20.12,438.82,0.55,16.74,733,4.16044436392662,2.99573227355399,3.49953328238302,2.57261223020711,6.0840893062138,1,0,0,Centro Oeste
5211503,Itumbiara,2000,GO,69.92,19.6,32.1,12.5,23.9,19,40.63,570.5,0.55,16.12,656,4.24735173134728,2.97552956623647,3.46885603013597,2.52572864430826,6.34651316930213,0,1,0,Centro Oeste
5211503,Itumbiara,2010,GO,75.3,23.7,35.1,11.4,12.69,13.46,35.96,821.43,0.49,11.71,752,4.32148013480585,3.16547504814109,3.55820113047182,2.43361335540045,6.711046723865,0,0,1,Centro Oeste
5211909,Jataí,1990,GO,66.2,21.7,32.8,11.1,0,22.68,15.16,459.75,0.6,21.74,0.74,4.19268046294296,3.07731226054641,3.4904285153901,2.40694510831829,6.13068286348443,1,0,0,Centro Oeste
5211909,Jataí,2000,GO,71.55,23.9,33.5,9.6,20.64,18.9,24.5,606.33,0.58,19.3,627,4.27039650600246,3.17387845893747,3.51154543883102,2.26176309847379,6.40742439230879,0,1,0,Centro Oeste
5211909,Jataí,2010,GO,76.35,25,35.7,10.7,40.18,11.75,27.9,987.04,0.55,16.23,757,4.33532803166464,3.2188758248682,3.57515068878559,2.37024374146786,6.89471056546133,0,0,1,Centro Oeste
5217302,Pirenópolis,1990,GO,64.78,18,31.5,13.5,0,28.78,19.96,292.96,0.63,24.07,552,4.17099691374318,2.89037175789616,3.44998754583159,2.60268968544438,5.6800360809262,1,0,0,Centro Oeste
